,helix_id,x,y,z,true_alpha,true_kappa,true_tan_lambda,r,curve_fit_alpha,curve_fit_kappa,curve_fit_tan_lambda,curve_fit_chi_sq
54,5,-0.0809181856091839,4.882090690851055,1648.2538761462413,1.5030063149906179,0.010222792187214464,0.11890743077341032,4.882761233816049,1.6908397828056774,0.011505880500942686,0.11896457844203813,0.00042212595671818837
55,5,-0.11090114071682873,5.705429766835333,1648.3539591956703,1.5030063149906179,0.010222792187214464,0.11890743077341032,5.7065075034825785,1.6908397828056774,0.011505880500942686,0.11896457844203813,0.00042212595671818837
56,5,-0.18595745283981116,7.391068537134169,1648.5539249280632,1.5030063149906179,0.010222792187214464,0.11890743077341032,7.393407488761951,1.6908397828056774,0.011505880500942686,0.11896457844203813,0.00042212595671818837
57,5,-0.23053981782879232,8.228985768897111,1648.6537076283614,1.5030063149906179,0.010222792187214464,0.11890743077341032,8.232214488964418,1.6908397828056774,0.011505880500942686,0.11896457844203813,0.00042212595671818837
58,5,-0.27955333765512663,9.056116888601556,1648.7533904460765,1.5030063149906179,0.010222792187214464,0.11890743077341032,9.060430628210144,1.6908397828056774,0.011505880500942686,0.11896457844203813,0.00042212595671818837
59,5,-0.3337823043448241,9.898621770353857,1648.8529734811916,1.5030063149906179,0.010222792187214464,0.11890743077341032,9.904247754333342,1.6908397828056774,0.011505880500942686,0.11896457844203813,0.00042212595671818837
60,6,-0.003906821462458905,-1.0259321003217718,1097.692129489183,1.7040544477412058,0.012670470534259494,0.3248490440924589,1.0259395390200057,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
61,6,-0.020825813485104937,2.368684754034292,1647.8055247973543,1.7040544477412058,0.012670470534259494,0.3248490440924589,2.3687763040232,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
62,6,-0.03829112700324467,3.2088411464802924,3020.611024800629,1.7040544477412058,0.012670470534259494,0.3248490440924589,3.209069602509758,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
63,6,-0.06256652290625833,4.097878849445008,3569.91481283104,1.7040544477412058,0.012670470534259494,0.3248490440924589,4.098356455277814,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
64,6,-0.11086886658969647,5.456076087267802,4119.368560945542,1.7040544477412058,0.012670470534259494,0.3248490440924589,5.457202412924997,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
65,6,-0.14462574721006716,6.239176455300656,4119.618344308836,1.7040544477412058,0.012670470534259494,0.3248490440924589,6.24085246157399,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
66,6,-0.18238870339205068,7.004770673526194,4119.867877638732,1.7040544477412058,0.012670470534259494,0.3248490440924589,7.007144770005657,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
67,6,-0.22464531110451144,7.775112668775653,4120.117161185515,1.7040544477412058,0.012670470534259494,0.3248490440924589,7.778357315523432,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
68,6,-0.3215226887214364,9.292890983283382,4120.615229212922,1.7040544477412058,0.012670470534259494,0.3248490440924589,9.298451466053487,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
69,6,-0.37574540773116794,10.034101277222375,4120.863764660031,1.7040544477412058,0.012670470534259494,0.3248490440924589,10.041134052137076,1.8596849188538158,0.013833365337678222,0.32498311314231515,0.0008543307613189462
70,7,-0.0031750240834568545,0.8049414007942616,1165.658691546715,1.83164690973572,0.01799269323519316,0.20246169324558994,0.80494766257848,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
71,7,-0.008824895537064755,-1.3392632069346535,1294.7240499793133,1.83164690973572,0.01799269323519316,0.20246169324558994,1.3392922818526705,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
72,7,-0.0462891322152946,-3.0702351877219027,1682.8729351053762,1.83164690973572,0.01799269323519316,0.20246169324558994,3.0705841124592226,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
73,7,-0.08179641093836747,4.084230105281197,1943.3189373380408,1.83164690973572,0.01799269323519316,0.20246169324558994,4.0850491068930435,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
74,7,-0.13474357655664335,5.233110716679511,1943.5546343917642,1.83164690973572,0.01799269323519316,0.20246169324558994,5.234845136625268,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
75,7,-0.1663709824245269,5.8164339655001385,1943.6722469856393,1.83164690973572,0.01799269323519316,0.20246169324558994,5.818812883983861,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
76,7,-0.23952358646441566,6.98116136040264,1943.9072367127408,1.83164690973572,0.01799269323519316,0.20246169324558994,6.985269177952388,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
77,7,-0.32524862644269503,8.129756582629307,1944.1417559899382,1.83164690973572,0.01799269323519316,0.20246169324558994,8.136260121321552,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
78,7,-0.372863993356286,8.701403621086493,1944.2587808745059,1.83164690973572,0.01799269323519316,0.20246169324558994,8.70938875780607,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
79,7,-0.4776462836177264,9.841251136258991,1944.4925963595874,1.83164690973572,0.01799269323519316,0.20246169324558994,9.85283562732946,1.5299899069726839,0.015038748284919306,0.20258699898330124,0.0003430172578969854
80,8,-0.002838474064647161,0.719618254746481,4745.392217929617,1.6229179066496475,0.01776330484643653,0.918367214362696,0.71962385278657,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
81,8,-0.04177948059136703,2.7567471420492575,5274.4655962181905,1.6229179066496475,0.01776330484643653,0.918367214362696,2.7570637152948123,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
82,8,-0.042238247676212676,2.787018098799156,5274.4655962181905,1.6229179066496475,0.01776330484643653,0.918367214362696,2.7873381482340496,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
83,8,-0.0909946226229263,-4.075261282512056,5795.368478857794,1.6229179066496475,0.01776330484643653,0.918367214362696,4.076277044324649,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
84,8,-0.140435257782269,5.061696407313116,7912.538503135137,1.6229179066496475,0.01776330484643653,0.918367214362696,5.063644199727591,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
85,8,-0.20442931175967277,6.111031677790626,7913.4954337699855,1.6229179066496475,0.01776330484643653,0.918367214362696,6.114450057892945,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
86,8,-0.2799512151408168,7.150541606639516,7914.450448627787,1.6229179066496475,0.01776330484643653,0.918367214362696,7.1560197003041885,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
87,8,-0.3660866140996616,8.164155486686498,7915.403551543932,1.6229179066496475,0.01776330484643653,0.918367214362696,8.172359158762921,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
88,8,-0.46600140118850214,9.223752399835032,7916.354746346131,1.6229179066496475,0.01776330484643653,0.918367214362696,9.235516533436133,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
89,8,-0.5758345052466919,10.247090003727351,7917.304036854431,1.6229179066496475,0.01776330484643653,0.918367214362696,10.263256740524506,1.8082764822499224,0.019781263556430884,0.9178640272003241,0.0010022691527154445
90,9,-0.004638917143693544,-1.2181805731795077,2124.742287439063,1.7692860902101788,0.010897284081153386,0.5208566791970023,1.2181894058085632,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
91,9,-0.0047220238754282955,-1.2400044176164247,2124.742287439063,1.7692860902101788,0.010897284081153386,0.5208566791970023,1.2400134084830408,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
92,9,-0.02700750766273164,2.9622723782824276,6377.7010310590385,1.7692860902101788,0.010897284081153386,0.5208566791970023,2.962395491592097,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
93,9,-0.057535926548060355,4.321175844119213,7441.1040900057,1.7692860902101788,0.010897284081153386,0.5208566791970023,4.321558869047503,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
94,9,-0.0747450517084105,4.929970651186069,7972.76291579157,1.7692860902101788,0.010897284081153386,0.5208566791970023,4.930537236885133,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
95,9,-0.10558258655800126,5.8572509264807655,7973.247280847015,1.7692860902101788,0.010897284081153386,0.5208566791970023,5.858202463072105,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
96,9,-0.14140762021301853,6.769803484479503,7973.731161052556,1.7692860902101788,0.010897284081153386,0.5208566791970023,6.7712801842432375,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
97,9,-0.1830944469503621,7.71005026790538,7974.214556893526,1.7692860902101788,0.010897284081153386,0.5208566791970023,7.712223979510183,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
98,9,-0.2300848549847019,8.648331255852307,7974.697468854775,1.7692860902101788,0.010897284081153386,0.5208566791970023,8.65139136506061,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
99,9,-0.28125173556902133,9.547179082614823,7975.179897420669,1.7692860902101788,0.010897284081153386,0.5208566791970023,9.55132090206787,1.8817381361647758,0.011588565248105958,0.5207970457034251,0.0009042789064529648
